SITE_ID,VISIT_NO,DATE_COL_iso,dD,d18O,d_excess,E_I,RT,YEAR,SAMPLE_ID,SAMPLED_PHAB,L_LkAreakm2,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,URBAN,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,ELEV_use,DpthMx_use,LkArea_km2,LATdd_use,LONdd_use,L_DpthMx_use,L_ELEV_use,Lake_Origin_use,ECOWSA9_2015,RT_NLA12_2015,ECOP5_2015,ECOP6_2015,SID,RESAMPLED12,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RTS12_15
NLA06608-0493,1,7/11/2007,-37.5,-5.8,8.88,0.05,0.33,2007,NA,YES,0.460774027,3.41224918,0.129139073,0.534311628,-0.856550895,YES,1.95,5.8,0.311753861,0.832508913,86.34,15.1,2.889176192,38.7712489,-77.6455552,1.178976947,1.941213188,MAN-MADE,SAP,S,APPS,SAP,NLA06608-0493,NO,Large,Large,LARGE,2
NLA06608-0494,1,7/11/2007,-52.75,-6.35,-1.97,0.28,4.15,2007,NA,YES,0.800043761,0.155253989,0.010212766,-0.781848049,-1.694374253,NO,0.24,0.39,-0.468521083,0.1430148,403.19,23.5,6.310209246,46.8221905,-94.5335402,1.371067862,2.606585565,NATURAL,UMW,S,UMW,UMW,NLA06608-0494,NO,Med,Small,MEDIUM,2
NLA06608-0495,1,9/5/2007,-111.22,-14.83,7.4,0.04,1.21,2007,NA,YES,0.565754906,0.031280509,0.001797753,-1.384254952,-1.928200708,NO,0.08,0.06,-0.744727495,0.025305865,2185.23,44.5,3.679212786,38.4468179,-107.4380582,1.648360011,3.33969585,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0495,NO,Small,Small,SMALL,2
NLA06608-0496,1,6/23/2007,-59.62,-4.28,-25.42,0.64,0.69,2007,NA,YES,-0.905136782,4.536150984,0.263157895,0.657643855,-0.563586243,NO,0.5,1.6,-0.22184875,0.414973348,888.42,1.9,0.124412271,48.7517132,-108.0524686,0.278753601,2.949106891,MAN-MADE,NPL,T,CENPL,CENPL,NLA06608-0496,NO,Med,Med,MEDIUM,3
NLA06608-0497,1,8/17/2007,-116.19,-15.04,4.14,0.09,4.42,2007,NA,YES,-0.465638457,34.86985006,0.520833333,1.542574609,-0.275041814,YES,5,20.4,0.707570176,1.330413773,1485,9.6,0.342264253,42.1076527,-111.8159376,0.982271233,3.172018809,MAN-MADE,XER,S,WEST,WEST,NLA06608-0497,NO,Large,Large,LARGE,2
NLA06608-0498,1,7/31/2007,-43.19,-6.47,8.58,0.03,0.1,2007,NA,YES,-0.434950325,3.20094296,0.054545455,0.506632591,-1.190134336,YES,0.3,1.94,-0.397940009,0.46834733,86.77,5.5,0.367324313,41.95084399,-71.9511164,0.74036269,1.943346098,NATURAL,NAP,S,APPS,NAP,NLA06608-0498,YES,Med,Large,LARGE,2
NLA06608-0500,1,9/14/2007,-18.16,-3.11,6.74,0.07,0.46,2007,NA,YES,0.593508241,0.004590429,4.13223e-4,-1.835931938,-1.982414825,NO,0.009090909,0.009090909,-0.962211439,0.003930294,153.59,22,3.922005889,34.2145297,-94.2146709,1.342422681,2.189181397,MAN-MADE,SAP,R,APPS,SAP,NLA06608-0500,NO,Small,Small,SMALL,1
NLA06608-0501,1,7/24/2007,-22.16,-3.4,5.02,0.11,0.63,2007,NA,YES,-0.001475454,4.557729158,0.245398773,0.659700345,-0.592781194,YES,4,4.55,0.612783857,0.744292983,198.57,16.3,0.996608406,37.94905065,-122.6274594,1.212187604,2.300095257,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0501,YES,Large,Med,LARGE,2
NLA06608-0502,1,8/18/2007,-32.84,-3.15,-7.61,0.31,1.65,2007,NA,YES,-0.518051183,0.090780994,0.007476636,-0.996621362,-1.757542171,YES,0.08,0.05,-0.744727495,0.021189299,263.7,10.7,0.303353365,42.8273138,-83.7469401,1.029383778,2.422753941,NATURAL,UMW,T,UMW,UMW,NLA06608-0502,NO,Small,Small,SMALL,3
NLA06608-0503,1,8/1/2007,-21.27,-1.4,-10.07,0.66,0.77,2007,NA,YES,-0.682567564,0,0,-2,-2,NO,0,0,-1,0,485.13,2,0.207698058,43.57475963,-97.0587407,0.301029996,2.686752423,NATURAL,TPL,T,CENPL,CENPL,NLA06608-0503,YES,Small,Small,SMALL,3
NLA06608-0508,1,7/10/2007,2.1,1.88,-12.91,0.52,0.12,2007,NA,YES,-0.813227883,0.255042494,0.2,-0.576684491,-0.677780705,YES,0.1,0.1,-0.698970004,0.041392685,38.92,0.5,0.153734775,33.8586211,-90.5420987,-0.301029996,1.601190533,MAN-MADE,CPL,T,CPL,CPL,NLA06608-0508,NO,Med,Small,MEDIUM,3
NLA06608-0509,1,6/20/2007,-48.73,-7.3,9.7,0.01,0.1,2007,NA,YES,0.615028369,1.453141674,0.046268657,0.16528638,-1.249733452,YES,0.62,2.95,-0.142667504,0.596597096,318.34,13.4,4.121244393,40.4616335,-79.5674543,1.127104798,2.504253321,MAN-MADE,SAP,S,APPS,SAP,NLA06608-0509,NO,Med,Large,LARGE,2
NLA06608-0510,1,6/27/2007,-49.37,-4.96,-9.72,0.49,1.1,2007,NA,YES,0.257617653,0,0,-2,-2,NO,0,0,-1,0,443.79,4.1,1.809746113,48.24815308,-98.89816807,0.612783857,2.648155015,NATURAL,TPL,S,CENPL,CENPL,NLA06608-0510,YES,Small,Small,SMALL,2
NLA06608-0511,1,9/6/2007,-105.73,-14.19,7.81,0.04,0.47,2007,NA,YES,-0.12177781,0,0.07125,-2,-1.09017663,NO,1.14,0,0.093421685,0,2719,16,0.755478641,38.2255509,-107.5377617,1.204119983,3.434568904,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0511,NO,Med,Small,MEDIUM,2
NLA06608-0512,1,8/13/2007,-46.99,-3.53,-18.77,0.75,1.4,2007,NA,YES,-0.454532031,0,0,-2,-2,NO,0,0,-1,0,674.31,3,0.351130026,48.9243478,-100.3053493,0.477121255,2.829503181,NATURAL,TPL,S,CENPL,CENPL,NLA06608-0512,NO,Small,Small,SMALL,2
NLA06608-0514,1,7/24/2007,-51.18,-7.87,11.75,0.02,0.22,2007,NA,YES,1.524705165,0.157285556,0.0125,-0.776541556,-1.647817482,NO,0.35,0.91,-0.346787486,0.281033367,239.41,28,33.47381141,40.360507,-78.10970726,1.447158031,2.380952528,MAN-MADE,SAP,T,APPS,SAP,NLA06608-0514,YES,Med,Med,MEDIUM,3
NLA06608-0515,1,6/28/2007,-39.72,-3.86,-8.8,0.62,1.25,2007,NA,YES,-0.159445291,0,0,-2,-2,NO,0,0,-1,0,633.4,3.7,0.692715186,46.0279301,-98.9448475,0.568201724,2.802363174,NATURAL,NPL,T,CENPL,CENPL,NLA06608-0515,NO,Small,Small,SMALL,3
NLA06608-0523,1,7/16/2007,-32.21,-3.54,-3.91,0.43,1.05,2007,NA,YES,0.614481729,1.281540682,0.043902439,0.111108091,-1.268391583,NO,0.18,2.6,-0.552841969,0.556302501,485.78,4.1,4.116060301,43.9236897,-96.9510362,0.612783857,2.687332726,NATURAL,TPL,S,CENPL,CENPL,NLA06608-0523,NO,Med,Med,MEDIUM,2
NLA06608-0526,1,7/18/2007,-63.29,-7.2,-5.72,0.22,1.54,2007,NA,YES,-0.618899366,1.771875197,0.018181818,0.250877283,-1.550030991,NO,0.1,1.16,-0.698970004,0.334453751,460.42,5.5,0.240492,47.94718951,-91.39257365,0.74036269,2.664096415,NATURAL,UMW,R,UMW,UMW,NLA06608-0526,YES,Small,Med,MEDIUM,1
NLA06608-0528,1,6/28/2007,-67.78,-8.41,-0.46,0.38,2.71,2007,NA,YES,0.94361692,0.232830894,0.046728972,-0.614696062,-1.246195087,NO,0.5,0.69,-0.22184875,0.227886705,796.39,10.7,8.782474956,40.6951802,-99.85564,1.029383778,2.901670785,MAN-MADE,SPL,T,CENPL,CENPL,NLA06608-0528,NO,Med,Small,MEDIUM,3
NLA06608-0529,1,9/4/2007,-117.48,-14.58,-0.82,0.22,0.64,2007,NA,YES,1.410878214,NA,NA,NA,NA,YES,NA,NA,NA,NA,320.11,8.5,25.75598798,47.07694132,-119.324822,0.929418926,2.506653831,NATURAL,XER,S,WEST,WEST,NLA06608-0529,YES,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-0530,1,8/7/2007,5.1,1.35,-5.66,0.42,0.28,2007,NA,YES,-1.011378588,1.826274643,0.125,0.263937637,-0.869666232,NO,0.3,0.57,-0.397940009,0.195899652,0.71,2.4,0.097414008,31.05990761,-81.41324075,0.380211242,0.23299611,MAN-MADE,CPL,T,CPL,CPL,NLA06608-0530,YES,Med,Med,MEDIUM,3
NLA06608-0531,1,7/11/2007,-34.19,-2.45,-14.62,0.64,0.58,2007,NA,YES,-0.857605499,0,0,-2,-2,NO,0,0,-1,0,588.11,1.8,0.138801609,46.0340736,-99.1679106,0.255272505,2.770196395,NATURAL,NPL,S,CENPL,CENPL,NLA06608-0531,NO,Small,Small,SMALL,2
NLA06608-0533,1,7/18/2007,-69.15,-9.73,8.72,0.03,0.1,2007,NA,YES,0.22545779,0.015427694,0.002898551,-1.594693026,-1.889459084,NO,0.02,0.02,-0.920818754,0.008600172,470.53,6.9,1.68057458,42.2521803,-78.2923708,0.838849091,2.673509329,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0533,NO,Small,Small,SMALL,3
NLA06608-0537,1,6/6/2007,-43.94,-6.95,11.62,0.08,0.27,2007,NA,YES,-0.445276607,3.32270564,0.081333333,0.522796957,-1.039370692,YES,0.61,1.99,-0.148741651,0.475671188,815.49,7.5,0.358693406,37.6955888,-81.0548323,0.875061263,2.91195087,MAN-MADE,SAP,S,APPS,SAP,NLA06608-0537,NO,Med,Med,MEDIUM,2
NLA06608-0540,1,8/27/2007,-5.89,0.23,-7.75,0.56,0.41,2007,NA,YES,-0.996085902,1.762908951,0.29,0.248686433,-0.522878745,NO,0.58,0.56,-0.167491087,0.193124598,519.11,2,0.100905328,35.1710432,-99.3711523,0.301029996,2.716095204,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-0540,NO,Med,Small,MEDIUM,2
NLA06608-0541,1,7/12/2007,-32.19,-3.68,-2.78,0.17,0.53,2007,NA,YES,-0.995177224,0.377370875,0.033802817,-0.411873035,-1.35849796,YES,0.24,0.12,-0.468521083,0.049218023,97.61,7.1,0.101116674,38.96474349,-77.33558453,0.851258349,1.993920959,MAN-MADE,SAP,T,APPS,SAP,NLA06608-0541,YES,Med,Small,MEDIUM,3
NLA06608-0542,1,8/30/2007,-26.3,0.4,-29.49,0.83,0.67,2007,NA,YES,-1.336075136,0.977809536,0.138461539,-0.005326786,-0.828386043,NO,0.18,0.21,-0.552841969,0.08278537,405.01,1.3,0.046123777,45.7857507,-88.3657935,0.113943352,2.60853673,NATURAL,UMW,S,UMW,UMW,NLA06608-0542,NO,Med,Small,MEDIUM,2
NLA06608-0546,1,7/18/2007,-46.02,-6.68,7.45,0.05,0.05,2007,NA,YES,-1.181815934,31.18863544,0.039285714,1.494135599,-1.307278945,YES,0.11,8,-0.677780705,0.954242509,63.79,2.8,0.065793663,42.3549666,-71.4797893,0.447158031,1.81150798,NATURAL,NAP,T,APPS,NAP,NLA06608-0546,NO,Small,Large,LARGE,3
NLA06608-0547,1,7/31/2007,-51.82,-6.58,0.78,0.16,0.51,2007,NA,YES,0.092762648,2.372591262,0.043859649,0.377049545,-1.26873648,NO,0.25,2.64,-0.455931956,0.561101384,289.18,5.7,1.23811974,44.2067283,-89.8348641,0.755874856,2.462667476,MAN-MADE,UMW,S,UMW,UMW,NLA06608-0547,NO,Med,Med,MEDIUM,2
NLA06608-0550,1,8/1/2007,-67.62,-9.07,4.9,0.02,0.19,2007,NA,YES,-0.210449085,0,0,-2,-2,NO,0,0,-1,0,409.24,7.9,0.615957738,43.9575273,-71.9679131,0.897627091,2.613038004,NATURAL,NAP,S,APPS,NAP,NLA06608-0550,NO,Small,Small,SMALL,2
NLA06608-0551,1,8/20/2007,-47.9,-6.38,3.12,0.14,1.05,2007,NA,YES,0.341733199,0,0.022222222,-2,-1.491844512,YES,0.3,0,-0.397940009,0,294.56,13.5,2.19651007,45.10841972,-94.16285979,1.130333769,2.470645658,NATURAL,UMW,S,UMW,UMW,NLA06608-0551,YES,Med,Small,MEDIUM,2
NLA06608-0555,1,7/23/2007,-48.07,-6.63,4.96,0.17,0.97,2007,NA,YES,-0.928255914,0.262042087,0.005607477,-0.565363903,-1.8066673069999999,NO,0.06,0.09,-0.795880017,0.037426498,292.84,10.7,0.117962532,41.7209286,-85.0076901,1.029383778,2.468110915,NATURAL,UMW,S,UMW,UMW,NLA06608-0555,NO,Small,Small,SMALL,2
NLA06608-0558,1,8/9/2007,-33.19,-2.45,-13.61,0.74,1.77,2007,NA,YES,-0.852787057,9.342465257,0,0.970926104,-2,NO,0,3.5,-1,0.653212514,402.97,3.7,0.14035017,46.7633039,-96.2151878,0.568201724,2.606349114,NATURAL,UMW,S,UMW,UMW,NLA06608-0558,NO,Small,Large,LARGE,2
NLA06608-0560,1,9/12/2007,-8.05,0.33,-10.68,0.59,3.01,2007,NA,NOT DONE,1.816863736,NA,NA,NA,NA,YES,NA,NA,NA,NA,894.9,13.8,65.59394263,35.58232959,-101.7171387,1.139879086,2.952259537,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-0560,YES,Not Assessed,Not Assessed,NOT ASSESSED,2
NLA06608-0561,1,8/9/2007,-116.02,-15.42,7.34,0.05,1.49,2007,NA,YES,1.30501215,0.396199534,0.015238095,-0.391260579,-1.597943425,NO,0.8,1.78,-0.045757491,0.444044796,1520,52.5,20.18422831,44.9484358,-116.0893222,1.720159303,3.182129214,NATURAL,WMT,T,WEST,WEST,NLA06608-0561,NO,Med,Med,MEDIUM,3
NLA06608-0562,1,7/13/2007,-39.05,-5.77,7.1,0.07,0.27,2007,NA,YES,0.196705112,0.119602143,0.021,-0.887387817,-1.508638306,YES,0.21,0.15,-0.508638306,0.06069784,75.34,10,1.572914486,41.6868681,-71.6108784,1,1.882752156,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0562,DRP,Med,Small,MEDIUM,3
NLA06608-0562,2,8/21/2007,-37.97,-5.5,6,0.09,0.32,2007,NA,YES,0.196705112,0.701665905,0.037333333,-0.14772384,-1.32483291,YES,0.28,0.88,-0.420216403,0.274157849,75.34,7.5,1.572914486,41.6868681,-71.6108784,0.875061263,1.882752156,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0562,DRP,Med,Med,MEDIUM,3
NLA06608-0564,1,8/22/2007,-78.76,-11.17,10.63,0.05,0.5,2007,NA,YES,-0.389339132,5.182004726,0.043005181,0.715335079,-1.275681675,YES,0.83,3.31,-0.031517051,0.63447727,1915.69,19.3,0.408000662,35.97484061,-105.9169632,1.285557309,3.282551877,MAN-MADE,XER,R,WEST,WEST,NLA06608-0564,YES,Small,Small,SMALL,1
NLA06608-0565,1,7/19/2007,-27.28,-4.03,4.93,0.11,0.21,2007,NA,YES,-0.714425884,3.186692764,0.256410256,0.504700898,-0.574449059,YES,1,1.4,0.041392685,0.380211242,92.14,3.9,0.193007469,37.2452592,-121.9668773,0.591064607,1.969136234,MAN-MADE,XER,S,WEST,WEST,NLA06608-0565,NO,Small,Small,SMALL,2
NLA06608-0569,1,8/7/2007,-9.39,3.02,-33.58,0.46,0.19,2007,NA,YES,0.076202707,3.664027871,1.18,0.565142447,0.075546961,YES,1.18,4,0.10720997,0.698970004,1567,1,1.19179815,34.60431345,-112.4386225,0,3.195346058,MAN-MADE,WMT,T,WEST,WEST,NLA06608-0569,YES,Med,Small,MEDIUM,3
NLA06608-0570,1,7/27/2007,-127.88,-16.25,2.09,0.14,1.86,2007,NA,YES,0.472671081,0.307567399,0.025252525,-0.498164088,-1.452809768,NO,0.5,0.53,-0.22184875,0.184691431,1294,19.8,2.969416249,45.4421355,-109.2242066,1.29666519,3.112269768,MAN-MADE,NPL,S,CENPL,CENPL,NLA06608-0570,NO,Med,Small,MEDIUM,2
NLA06608-0579,1,8/19/2007,-38.45,-3.3,-12.06,0.64,0.4,2007,NA,YES,0.497214562,0.161184896,0.06122449,-0.766534557,-1.147370653,NO,0.085714286,0.285714286,-0.731154688,0.109144469,525.31,1.4,3.142060639,46.83158041,-99.7647378,0.146128036,2.721241622,NATURAL,NPL,T,CENPL,CENPL,NLA06608-0579,YES,Med,Med,MEDIUM,3
NLA06608-0580,1,8/7/2007,-36.32,-5.5,7.67,0.09,1,2007,NA,YES,0.677919553,0.068727707,0.021794872,-1.1038724,-1.497642922,NO,0.85,0.15,-0.022276395,0.06069784,425.05,39,4.763427424,37.1771885,-82.3910488,1.591064607,2.62946057,MAN-MADE,SAP,T,APPS,SAP,NLA06608-0580,NO,Large,Small,LARGE,3
NLA06608-0581,1,7/3/2007,-126.92,-16.2,2.72,0.12,0.91,2007,NA,YES,1.193333455,22.02178873,0.708059211,1.343049758,-0.143839743,NO,10.7625,87,1.03592979,1.944482672,1462,15.2,15.607504,43.2526386,-114.3827885,1.181843588,3.165244326,MAN-MADE,XER,S,WEST,WEST,NLA06608-0581,NO,Large,Large,LARGE,2
NLA06608-0582,1,7/19/2007,-49.26,-7.47,10.51,0.02,0.04,2007,NA,YES,-0.675500834,0.087058332,0.02173913,-1.012967178,-1.498404976,YES,0.1,0.04,-0.698970004,0.017033339,43.88,4.6,0.211105314,41.8007937,-72.5246839,0.662757832,1.652052848,MAN-MADE,NAP,T,APPS,NAP,NLA06608-0582,NO,Small,Small,SMALL,3
NLA06608-0583,1,6/26/2007,13.46,3.41,-13.79,0.74,0.18,2007,NA,YES,-0.612505658,0.587017905,0.333333333,-0.224012644,-0.46428403,NO,0.3,0.29,-0.397940009,0.11058971,13.71,0.9,0.244058727,31.2062744,-91.5469012,-0.045757491,1.167612673,NATURAL,CPL,T,CPL,CPL,NLA06608-0583,NO,Med,Med,MEDIUM,3
NLA06608-0585,1,6/15/2007,-89.25,-10.72,-3.49,0.11,2,2007,NA,YES,0.215168713,8.828330882,0.74,0.946370256,-0.124938737,NO,0.74,11.31,-0.075720714,1.090258053,1202.02,1,1.641227226,39.48435525,-118.7235713,0,3.080272848,MAN-MADE,XER,T,WEST,WEST,NLA06608-0585,YES,Small,Med,MEDIUM,3
NLA06608-0587,1,7/9/2007,-19.34,-1.37,-8.37,0.26,0.99,2007,NA,YES,0.743557905,0.046731932,0.02278481,-1.246172429,-1.484327327,NO,0.18,0.11,-0.552841969,0.045322979,218.23,7.9,5.540614131,41.2184867,-86.591156,0.897627091,2.340899984,NATURAL,UMW,T,UMW,UMW,NLA06608-0587,NO,Med,Small,MEDIUM,3
NLA06608-0587,2,8/14/2007,-18.55,-1.31,-8.05,0.27,1.02,2007,NA,YES,0.743557905,0.046731932,0.030136986,-1.246172429,-1.39645524,NO,0.22,0.11,-0.494850022,0.045322979,218.23,7.3,5.540614131,41.2184867,-86.591156,0.86332286,2.340899984,NATURAL,UMW,T,UMW,UMW,NLA06608-0587,NO,Med,Small,MEDIUM,3
NLA06608-0588,1,7/13/2007,-8.57,-0.74,-2.65,0.38,0.46,2007,NA,YES,-0.98992215,5.06377922,0.051612903,0.705331565,-1.210328327,NO,0.16,1.62,-0.585026652,0.418301291,415.33,3.1,0.102347644,39.33209745,-97.37485967,0.491361694,2.619437707,MAN-MADE,SPL,T,CENPL,CENPL,NLA06608-0588,YES,Small,Med,MEDIUM,3
NLA06608-0590,1,8/7/2007,-54.57,-6.56,-2.05,0.21,0.44,2007,NA,YES,-0.433330586,0.032937838,0.0125,-1.367159828,-1.647817482,NO,0.04,0.02,-0.853871964,0.008600172,476.12,3.2,0.368696839,45.9076374,-89.9169627,0.505149978,2.678627622,NATURAL,UMW,S,UMW,UMW,NLA06608-0590,NO,Small,Small,SMALL,2
NLA06608-0591,1,8/21/2007,-18.06,-2.97,5.67,0.09,0.45,2007,NA,NOT DONE,1.545482296,NA,NA,NA,NA,YES,NA,NA,NA,NA,256.03,17.7,35.11416103,34.13780782,-84.64845153,1.247973266,2.409983816,MAN-MADE,SAP,T,APPS,SAP,NLA06608-0591,YES,Not Assessed,Not Assessed,NOT ASSESSED,3
NLA06608-0593,1,7/10/2007,-63.58,-8.37,3.37,0.09,1.37,2007,NA,YES,-0.986542675,NA,NA,NA,NA,YES,NA,NA,NA,NA,104.79,26.5,0.103147172,48.70871678,-122.3273101,1.423245874,2.024444617,MAN-MADE,WMT,T,WEST,WEST,NLA06608-0593,YES,Not Assessed,Not Assessed,NOT ASSESSED,3
NLA06608-0594,1,8/9/2007,-29.16,-3.49,-1.22,0.24,0.14,2007,NA,YES,-1.219773748,0,0,-2,-2,YES,0,0,-1,0,53.06,1.8,0.060287358,32.3783416,-82.0648507,0.255272505,1.732876041,MAN-MADE,CPL,S,CPL,CPL,NLA06608-0594,NO,Small,Small,SMALL,2
NLA06608-0595,1,6/12/2007,-35.03,-2.63,-14.03,0.59,0.89,2007,NA,YES,-0.214148225,47.98496743,0.541666667,1.681195701,-0.258323257,NO,1.3,37.5,0.146128036,1.58546073,541.69,2.4,0.610733545,45.8121509,-99.7660399,0.380211242,2.734551819,NATURAL,NPL,S,CENPL,CENPL,NLA06608-0595,NO,Large,Large,LARGE,2
NLA06608-0596,1,7/30/2007,-120.36,-16.51,11.72,0.03,0.94,2007,NA,YES,0.348854878,0.669225425,0.017241379,-0.167986066,-1.564770907,NO,0.5,1,-0.22184875,0.301029996,2802,29,2.232825986,39.0798636,-106.3650807,1.462397998,3.447623098,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0596,NO,Small,Small,SMALL,2
NLA06608-0597,1,7/9/2007,-118.38,-14.82,0.18,0.17,3.44,2007,NA,YES,1.552809212,12.50853997,0.196629214,1.09755368,-0.684808277,YES,1.75,74.75,0.267171728,1.879382637,767,8.9,35.71159207,43.5470582,-116.6654946,0.949390007,2.88536122,MAN-MADE,XER,S,WEST,WEST,NLA06608-0597,NO,Med,Large,LARGE,2
NLA06608-0599,1,7/19/2007,-11.92,-1.97,3.86,0.06,0.13,2007,NA,YES,1.670478672,1.380184277,0.1775,0.143072372,-0.726998728,NO,1.42,9.444444444,0.181843588,1.018885344,72.58,8,46.82509549,30.2900887,-96.5978144,0.903089987,1.866759784,MAN-MADE,CPL,S,CPL,CPL,NLA06608-0599,NO,Large,Large,LARGE,2
NLA06608-0606,1,8/8/2007,-43.14,-4.4,-7.98,0.43,2.04,2007,NA,YES,-0.20684537,1.332329836,0.02739726,0.127859243,-1.427160213,NO,0.2,1.05,-0.522878745,0.311753861,454.76,7.3,0.621090133,45.9726285,-90.5081642,0.86332286,2.658736206,NATURAL,UMW,S,UMW,UMW,NLA06608-0606,NO,Med,Med,MEDIUM,2
NLA06608-0608,1,9/18/2007,-17.17,-0.58,-12.54,0.3,0.27,2007,NA,YES,-0.510925613,3.079344207,0.452173913,0.489866299,-0.335194571,YES,1.04,1.71,0.056904851,0.432969291,86.5,2.3,0.308371609,36.59005203,-89.26963116,0.361727836,1.942008053,NATURAL,CPL,T,CPL,CPL,NLA06608-0608,YES,Large,Med,LARGE,3
NLA06608-0609,1,7/25/2007,7.88,1.73,-5.97,0.41,0.59,2007,NA,YES,0.530759566,1.682604445,0.102564103,0.228555477,-0.948600087,YES,0.4,3.1,-0.301029996,0.612783857,34.62,3.9,3.394373012,28.0612687,-82.2772918,0.591064607,1.551693915,NATURAL,CPL,T,CPL,CPL,NLA06608-0609,NO,Med,Med,MEDIUM,3
NLA06608-0610,1,8/2/2007,-41.31,-5.17,0.07,0.13,0.35,2007,NA,YES,-0.178151979,0.196424882,0.016923077,-0.685237956,-1.569875308,YES,0.11,0.16,-0.677780705,0.064457989,45.85,6.5,0.663510838,42.69394175,-71.37031557,0.812913357,1.670709595,NATURAL,NAP,S,APPS,NAP,NLA06608-0610,YES,Small,Small,SMALL,2
NLA06608-0611,1,7/2/2007,-40.43,-5.25,1.57,0.2,1.15,2007,NA,YES,1.111719708,0.027806112,0.012222222,-1.422437983,-1.653212514,YES,0.11,0.1,-0.677780705,0.041392685,258.46,9,12.93360842,42.96455549,-89.25380131,0.954242509,2.414070414,NATURAL,TPL,S,CENPL,CENPL,NLA06608-0611,YES,Med,Small,MEDIUM,2
NLA06608-0614,1,6/27/2007,-60.21,-7.84,2.52,0.08,0.62,2007,NA,YES,-0.278505917,1.309108975,0.048125,0.120280675,-1.235637034,YES,0.77,0.95,-0.060480747,0.290034611,207.02,16,0.52661604,43.37681333,-123.2640104,1.204119983,2.318105092,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0614,YES,Small,Small,SMALL,2
NLA06608-0616,1,7/25/2007,-22.33,-3.33,4.3,0.19,0.23,2007,NA,YES,-0.993298031,10.54359267,0.327586207,1.023400328,-0.471615306,NO,0.95,3.36,0.021189299,0.639486489,474.49,2.9,0.101555154,36.7248092,-98.8888812,0.462397998,2.677141388,MAN-MADE,SPL,S,CENPL,CENPL,NLA06608-0616,NO,Med,Med,MEDIUM,2
NLA06608-0617,1,6/19/2007,-23.09,0.47,-26.86,0.28,0.53,2007,NA,YES,0.542260708,3.079906428,0.424390244,0.489945328,-0.362119937,NO,1.74,5.75,0.264817823,0.829303773,2077,4.1,3.485464856,35.06361,-111.4965509,0.612783857,3.317645543,MAN-MADE,WMT,T,WEST,WEST,NLA06608-0617,NO,Med,Med,MEDIUM,3
NLA06608-0618,1,7/24/2007,-10.38,-1.84,4.3,0.14,0.19,2007,NA,YES,0.871987406,0.032572688,0.017241379,-1.370868928,-1.564770907,NO,0.1,0.088888889,-0.698970004,0.036983566,60.03,5.8,7.447103782,31.4484229,-86.4372834,0.763427994,1.78554337,MAN-MADE,CPL,S,CPL,CPL,NLA06608-0618,NO,Med,Small,MEDIUM,2
NLA06608-0619,1,7/18/2007,-52.9,-7.63,8.15,0.04,0.22,2007,NA,YES,-0.224793438,0.129537825,0.008108108,-0.855308052,-1.742126921,YES,0.09,0.1,-0.721246399,0.041392685,253.46,11.1,0.595945523,42.3238266,-85.4673404,1.045322979,2.405619523,NATURAL,UMW,S,UMW,UMW,NLA06608-0619,NO,Small,Small,SMALL,2
NLA06608-0622,1,7/24/2007,-48.55,-6.38,2.53,0.24,1.59,2007,NA,YES,0.22721673,0.207852726,0.020567376,-0.661837002,-1.514741842,YES,0.29,0.27,-0.408935393,0.103803721,413.74,14.1,1.687394891,45.8817409,-95.3323426,1.149219113,2.617775923,NATURAL,UMW,S,UMW,UMW,NLA06608-0622,NO,Med,Small,MEDIUM,2
NLA06608-0623,1,6/20/2007,-45.17,-6.13,3.85,0.05,0.09,2007,NA,YES,0.628036003,0.384553098,0.044444444,-0.403894543,-1.264046429,YES,0.2,0.35,-0.522878745,0.130333769,328.39,4.5,4.246547659,41.05750722,-81.34450481,0.653212514,2.51771041,MAN-MADE,NAP,S,APPS,NAP,NLA06608-0623,YES,Med,Med,MEDIUM,2
NLA06608-0624,1,6/5/2007,-37.89,-5.07,2.64,0.08,0.35,2007,NA,YES,-0.497279003,0.336817017,0.038317757,-0.459899601,-1.315893235,YES,0.41,0.19,-0.292429824,0.075546961,195.91,10.7,0.318215256,39.3768334,-89.0274353,1.029383778,2.294267772,MAN-MADE,TPL,S,CENPL,CENPL,NLA06608-0624,NO,Med,Small,MEDIUM,2
NLA06608-0625,1,9/19/2007,-111.12,-14.61,5.8,0.09,0.8,2007,NA,YES,-1.16776977,37.08176412,0.07751938,1.569277489,-1.057895768,NO,1,9.666666667,0.041392685,1.028028724,2257.2,12.9,0.067956379,44.9542938,-118.185992,1.11058971,3.353762403,NATURAL,WMT,R,WEST,WEST,NLA06608-0625,NO,Med,Large,LARGE,1
